log_id,land_no,col_id,col_nm,table_id,table_nm,url,table_source,table_src_platform,cate1,cate2,num_cat_flag,distinct_cnt,min_val,q1_val,avg_val,q4_val,max_val,null_ratio,same_ratio,column_cnt,categorical_cnt,numerical_cnt,rec_cnt,table_qty_index,table_dom_sum,median_val,pk_ratio,column_val_file_loc,language,regi_date,up_date_time,cum_search_num,cate1_tm,cate2_tm,rec_cnt_tm,column_cnt_tm,categorical_cnt_tm,numerical_cnt_tm,table_qty_index_tm,inner_tbl_cnt,inner_str_tbl,inner_val_tbl,outer_tbl_cnt,outer_str_tbl,outer_val_tbl,rep_ratio_tbl,common_ratio_tbl,num_dom_eqn_col,num_dom_inter_col,num_dom_incl_col,num_val_eqn_col,num_val_inter_col,avg_dom_col,avg_val_col,col_src_cnt,col_table_cnt,rep_ratio_cat1,rep_ratio_cat2,inner_col_cnt,inner_avg_dom_col,inner_avg_val_col
1,611,2547,5_교육과정개발비(2131),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,167,0,,,,992,0.0,2.05,200,7,193,343,0.0,28554,0,0.49,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2523.0,328.0,0.0,2780.0,0.0120915657285919,0.3186984670101943,,398.0,0.3333333333333333,0.3333333333333333,2851.0,0.0120915657285919,0.3186984670101943
1,612,2548,5_장학금(2132),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,179,0,,,,990980,0.0,1.92,200,7,193,343,0.0,28554,110400,0.52,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2444.0,329.0,0.0,2702.0,0.0146000842118835,0.3117083833172649,,341.0,0.3333333333333333,0.3333333333333333,2773.0,0.0146000842118835,0.3117083833172649
1,613,2549,5_실험실습비(2133),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,193,0,,,,992044,0.0,1.78,200,7,193,343,0.0,28554,1240744,0.56,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2360.0,327.0,0.0,2617.0,0.0075203773301117,0.2956020836746629,,291.0,0.3333333333333333,0.3333333333333333,2687.0,0.0075203773301117,0.2956020836746629
1,614,2550,5_기타교육운영비(2134),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,274,0,,,,999481,0.0,1.25,200,7,193,343,0.0,28554,262235,0.8,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2395.0,327.0,0.0,2652.0,0.0047410394889974,0.1479340135340375,,318.0,0.3333333333333333,0.3333333333333333,2722.0,0.0047410394889974,0.1479340135340375
1,615,2551,4_기타지원금사업비(2135),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,265,0,,,,999406,0.0,1.29,200,7,193,343,0.0,28554,2215951,0.77,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,1.0,2350.0,330.0,1.0,2610.0,0.0062128324407254,0.1684633143500913,,289.0,0.3333333333333333,0.3333333333333333,2681.0,0.0062128324407254,0.1684633143500913
1,616,2552,5_기타지원금사업비(2136),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,265,0,,,,999406,0.0,1.29,200,7,193,343,0.0,28554,2215951,0.77,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,1.0,2350.0,330.0,1.0,2610.0,0.0062128324407254,0.1684633143500913,,289.0,0.3333333333333333,0.3333333333333333,2681.0,0.0062128324407254,0.1684633143500913
1,617,2553,3_간접비사업비(2137),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,321,0,,,,98554,0.0,1.07,200,7,193,343,0.0,28554,285778,0.94,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2527.0,327.0,0.0,2799.0,0.0066344006444472,0.0502859267643387,,397.0,0.3333333333333333,0.3333333333333333,2854.0,0.0066344006444472,0.0502859267643387
1,618,2554,4_인력지원비(2138),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,235,0,,,,9929,0.0,1.46,200,7,193,343,0.0,28554,1992415,0.69,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2556.0,328.0,0.0,2814.0,0.0110676660666332,0.2114855056347881,,416.0,0.3333333333333333,0.3333333333333333,2884.0,0.0110676660666332,0.2114855056347881
1,619,2555,5_인건비(2139),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,218,0,,,,98760,0.0,1.57,200,7,193,343,0.0,28554,1712377,0.64,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2525.0,327.0,0.0,2782.0,0.0096680906365402,0.2408161220809702,,408.0,0.3333333333333333,0.3333333333333333,2852.0,0.0096680906365402,0.2408161220809702
1,620,2556,5_연구개발능률성과급(2140),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,173,0,,,,99800,0.0,1.98,200,7,193,343,0.0,28554,1056,0.5,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2543.0,328.0,0.0,2801.0,0.0158471298594878,0.3103306108232216,,399.0,0.3333333333333333,0.3333333333333333,2871.0,0.0158471298594878,0.3103306108232216
1,621,2557,5_연구개발준비금(2198),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,4,0,,,,6200,0.0,85.75,200,7,193,343,0.0,28554,0,0.01,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2279.0,327.0,0.0,2408.0,0.2561396776669224,0.544721868574203,,241.0,0.3333333333333333,0.3333333333333333,2606.0,0.2561396776669224,0.544721868574203
1,622,2558,4_연구지원비(2141),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,289,0,,,,9947,0.0,1.19,200,7,193,343,0.0,28554,2458427,0.84,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2797.0,329.0,0.0,3057.0,0.0090722525885142,0.1062181384755712,,529.0,0.3333333333333333,0.3333333333333333,3126.0,0.0090722525885142,0.1062181384755712
1,623,2559,5_기관 공통비용(2142),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,256,0,,,,99643,0.0,1.34,200,7,193,343,0.0,28554,23226,0.75,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2794.0,328.0,0.0,3052.0,0.0104012351857783,0.1629244541231885,,538.0,0.3333333333333333,0.3333333333333333,3122.0,0.0104012351857783,0.1629244541231885
1,624,2560,5_사업단 또는 연구단 운영비(2143),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,177,0,,,,993820,0.0,1.94,200,7,193,343,0.0,28554,106827,0.52,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2791.0,339.0,0.0,3058.0,0.0143607516109817,0.2773833586378413,,534.0,0.3333333333333333,0.3333333333333333,3130.0,0.0143607516109817,0.2773833586378413
1,625,2561,5_기반시설_장비구축_운영비(2149),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,44,0,,,,854,0.0,7.8,200,7,193,343,0.0,28554,0,0.13,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2426.0,327.0,0.0,2621.0,0.0396179374566588,0.4793233779423242,,340.0,0.3333333333333333,0.3333333333333333,2753.0,0.0396179374566588,0.4793233779423242
1,626,2562,5_연구실안전관리비(2144),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,162,0,,,,9946,0.0,2.12,200,7,193,343,0.0,28554,0,0.47,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,3098.0,334.0,0.0,3338.0,0.0215042159486603,0.2744959122510143,,661.0,0.3333333333333333,0.3333333333333333,3432.0,0.0215042159486603,0.2744959122510143
1,627,2563,5_연구보안관리비(2145),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,65,0,,,,9632,0.0,5.28,200,7,193,343,0.0,28554,0,0.19,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2748.0,331.0,0.0,2946.0,0.0508706623029455,0.4065573522129122,,513.0,0.3333333333333333,0.3333333333333333,3079.0,0.0508706623029455,0.4065573522129122
1,628,2564,5_연구윤리활동비(2146),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,73,0,,,,92621,0.0,4.7,200,7,193,343,0.0,28554,0,0.21,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2571.0,328.0,0.0,2767.0,0.0337197049525816,0.424435087197053,,422.0,0.3333333333333333,0.3333333333333333,2899.0,0.0337197049525816,0.424435087197053
1,629,2565,5_연구활동지원금(2148),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,120,0,,,,9961,0.0,2.86,200,7,193,343,0.0,28554,0,0.35,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2623.0,331.0,0.0,2823.0,0.018370570977206,0.3651795953897566,,463.0,0.3333333333333333,0.3333333333333333,2954.0,0.018370570977206,0.3651795953897566
1,66,2566,4_성과활용지원비(2150),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,199,-1122,,,,99633,0.0,1.72,200,7,193,343,0.0,28554,121916,0.58,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2795.0,329.0,0.0,3053.0,0.0188329612209575,0.2530153089221787,,525.0,0.3333333333333333,0.3333333333333333,3124.0,0.0188329612209575,0.2530153089221787
1,630,2567,5_과학문화활동비(2151),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,62,0,,,,97222,0.0,5.53,200,7,193,343,0.0,28554,0,0.18,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2704.0,330.0,0.0,2900.0,0.0406202819656792,0.418809373264326,,490.0,0.3333333333333333,0.3333333333333333,3034.0,0.0406202819656792,0.418809373264326
1,70,2568,5_지식재산권출원_등록비(2152),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,199,-1232,,,,967,0.0,1.72,200,7,193,343,0.0,28554,122260,0.58,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2792.0,329.0,0.0,3050.0,0.0189702115189855,0.2533276413050687,,525.0,0.3333333333333333,0.3333333333333333,3121.0,0.0189702115189855,0.2533276413050687
1,631,2569,4_기타지원비(2153),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,157,0,,,,99847,0.0,2.18,200,7,193,343,0.0,28554,0,0.46,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,1.0,2685.0,332.0,1.0,2928.0,0.021180771000325,0.3157768645657638,,482.0,0.3333333333333333,0.3333333333333333,3018.0,0.021180771000325,0.3157768645657638
1,632,2570,5_기타지원비(2154),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,157,0,,,,99847,0.0,2.18,200,7,193,343,0.0,28554,0,0.46,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,1.0,2685.0,332.0,1.0,2928.0,0.021180771000325,0.3157768645657638,,482.0,0.3333333333333333,0.3333333333333333,3018.0,0.021180771000325,0.3157768645657638
1,633,2571,3_일반관리비(2155),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,271,0,,,,958495,0.0,1.27,200,7,193,343,0.0,28554,22075,0.79,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,1.0,3008.0,336.0,1.0,3268.0,0.0136051495044098,0.1296195095591087,,618.0,0.3333333333333333,0.3333333333333333,3345.0,0.0136051495044098,0.1296195095591087
1,634,2572,4_일반관리비(2156),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,271,0,,,,958495,0.0,1.27,200,7,193,343,0.0,28554,22075,0.79,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,1.0,3008.0,336.0,1.0,3268.0,0.0136051495044098,0.1296195095591087,,618.0,0.3333333333333333,0.3333333333333333,3345.0,0.0136051495044098,0.1296195095591087
1,635,2573,5_인건비(2157),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,185,0,,,,99757,0.0,1.85,200,7,193,343,0.0,28554,126811,0.54,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2614.0,333.0,0.0,2874.0,0.0162822476361668,0.2851207088099673,,442.0,0.3333333333333333,0.3333333333333333,2947.0,0.0162822476361668,0.2851207088099673
1,636,2574,5_일반제경비(2158),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,261,0,,,,981335,0.0,1.31,200,7,193,343,0.0,28554,2180,0.76,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,3001.0,336.0,0.0,3261.0,0.0147607746421465,0.1458949091859013,,610.0,0.3333333333333333,0.3333333333333333,3337.0,0.0147607746421465,0.1458949091859013
1,110,2575,3_운영외비용(2159),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,304,-88,,,,9951,0.0,1.13,200,7,193,343,0.0,28554,241404,0.89,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,3128.0,459.0,0.0,3492.0,0.017346081610494,0.078754589174871,,689.0,0.3333333333333333,0.3333333333333333,3587.0,0.017346081610494,0.078754589174871
1,637,2576,4_전기오류수정손실(2160),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,15,0,,,,7697,0.0,22.87,200,7,193,343,0.0,28554,0,0.04,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2826.0,329.0,0.0,3021.0,0.0948758584257791,0.4433316545998068,,575.0,0.3333333333333333,0.3333333333333333,3155.0,0.0948758584257791,0.4433316545998068
1,111,2577,4_기타운영외비용(2161),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,304,-88,,,,9951,0.0,1.13,200,7,193,343,0.0,28554,241854,0.89,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,3130.0,459.0,0.0,3494.0,0.0175151412943057,0.0788691068514337,,689.0,0.3333333333333333,0.3333333333333333,3589.0,0.0175151412943057,0.0788691068514337
1,638,2578,3_학교회계전출금(2162),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,147,0,,,,99310,0.0,2.33,200,7,193,343,0.0,28554,125121,0.43,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,1.0,2385.0,342.0,1.0,2654.0,0.0344051110180142,0.2723884903772988,,304.0,0.3333333333333333,0.3333333333333333,2728.0,0.0344051110180142,0.2723884903772988
1,639,2579,4_학교회계전출금(2163),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,147,0,,,,99310,0.0,2.33,200,7,193,343,0.0,28554,125121,0.43,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,1.0,2385.0,342.0,1.0,2654.0,0.0344051110180142,0.2723884903772988,,304.0,0.3333333333333333,0.3333333333333333,2728.0,0.0344051110180142,0.2723884903772988
1,640,2580,2_투자활동현금유출(2164),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,284,0,,,,98753,0.0,1.21,200,7,193,343,0.0,28554,2435251,0.83,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2432.0,327.0,0.0,2689.0,0.0062343980519579,0.128366533275144,,337.0,0.3333333333333333,0.3333333333333333,2759.0,0.0062343980519579,0.128366533275144
1,641,2581,3_투자자산지출(2165),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,65,0,,,,97000,0.0,5.28,200,7,193,343,0.0,28554,0,0.19,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2469.0,340.0,0.0,2679.0,0.0515376400032861,0.4358024550409087,,365.0,0.3333333333333333,0.3333333333333333,2809.0,0.0515376400032861,0.4358024550409087
1,642,2582,4_장기금융상품의증가(2166),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,20,0,,,,75850,0.0,17.15,200,7,193,343,0.0,28554,0,0.06,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2328.0,328.0,0.0,2524.0,0.0815135542168674,0.5215299975411851,,270.0,0.3333333333333333,0.3333333333333333,2656.0,0.0815135542168674,0.5215299975411851
1,643,2583,4_장기투자금융자산취득지출(2167),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,15,0,,,,7006000,0.0,22.87,200,7,193,343,0.0,28554,0,0.04,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2417.0,327.0,0.0,2612.0,0.1132167152575315,0.5099150864010743,,338.0,0.3333333333333333,0.3333333333333333,2744.0,0.1132167152575315,0.5099150864010743
1,644,2584,4_출자금의투자지출(2168),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,40,0,,,,97000,0.0,8.58,200,7,193,343,0.0,28554,0,0.12,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2383.0,341.0,0.0,2591.0,0.0763858296622613,0.4750292187359525,,308.0,0.3333333333333333,0.3333333333333333,2724.0,0.0763858296622613,0.4750292187359525
1,645,2585,4_기타투자자산지출(2169),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,8,0,,,,851100,0.0,42.88,200,7,193,343,0.0,28554,0,0.02,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2281.0,327.0,0.0,2410.0,0.144027990797546,0.541288075265163,,242.0,0.3333333333333333,0.3333333333333333,2608.0,0.144027990797546,0.541288075265163
1,646,2586,3_유형자산취득지출(2170),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,272,0,,,,9957349,0.0,1.26,200,7,193,343,0.0,28554,22110,0.79,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2427.0,327.0,0.0,2684.0,0.0064598551839036,0.1513653080279731,,332.0,0.3333333333333333,0.3333333333333333,2754.0,0.0064598551839036,0.1513653080279731
1,647,2587,4_토지취득(2171),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,4,0,,,,509724,0.0,85.75,200,7,193,343,0.0,28554,0,0.01,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2248.0,327.0,0.0,2377.0,0.25,0.5511721248832404,,223.0,0.3333333333333333,0.3333333333333333,2575.0,0.25,0.5511721248832404
1,648,2588,4_건물취득(2172),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,8,0,,,,9738,0.0,42.88,200,7,193,343,0.0,28554,0,0.02,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2272.0,327.0,0.0,2401.0,0.1261061946902655,0.5427328519491126,,240.0,0.3333333333333333,0.3333333333333333,2599.0,0.1261061946902655,0.5427328519491126
1,649,2589,4_구축물취득(2173),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,9,0,,,,80376,0.0,38.11,200,7,193,343,0.0,28554,0,0.03,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2284.0,327.0,0.0,2413.0,0.1117494361462189,0.5393798160507296,,245.0,0.3333333333333333,0.3333333333333333,2611.0,0.1117494361462189,0.5393798160507296
1,650,2590,4_기계기구취득(2174),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,251,0,,,,993781,0.0,1.37,200,7,193,343,0.0,28554,18339,0.73,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2388.0,327.0,0.0,2645.0,0.0061323765710638,0.1921245214739408,,309.0,0.3333333333333333,0.3333333333333333,2715.0,0.0061323765710638,0.1921245214739408
1,651,2591,4_집기비품취득(2175),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,248,0,,,,9996,0.0,1.38,200,7,193,343,0.0,28554,220853,0.72,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2488.0,327.0,0.0,2745.0,0.0097433106056265,0.1933177635428696,,357.0,0.3333333333333333,0.3333333333333333,2815.0,0.0097433106056265,0.1933177635428696
1,652,2592,4_차량운반구취득(2176),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,12,0,,,,8803,0.0,28.58,200,7,193,343,0.0,28554,0,0.03,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2281.0,327.0,0.0,2476.0,0.0862410531697341,0.5372323776136221,,244.0,0.3333333333333333,0.3333333333333333,2608.0,0.0862410531697341,0.5372323776136221
1,653,2593,4_건설중인자산의취득(2177),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,17,0,,,,900000,0.0,20.18,200,7,193,343,0.0,28554,0,0.05,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2279.0,327.0,0.0,2474.0,0.0623673874768633,0.5328116993974434,,242.0,0.3333333333333333,0.3333333333333333,2606.0,0.0623673874768633,0.5328116993974434
1,654,2594,4_기타유형자산취득(2178),301,한국사학진흥재단_산학협력단 현금흐름표_20231231.csv,url,한국사학진흥재단,공공데이터포털,교육,고등교육,0,33,0,,,,974090,0.0,10.39,200,7,193,343,0.0,28554,0,0.1,,Korean,2026-03-30 10:40:39.432,,0,교육,고등교육,343,200,7,193,0.0,797.0,0.4513362609786699,0.0453683090013205,,,,,,0.0,2304.0,327.0,0.0,2499.0,0.0366377572762977,0.5117687407264584,,257.0,0.3333333333333333,0.3333333333333333,2631.0,0.0366377572762977,0.5117687407264584
